M_vir,n_star,n_particles,sim,satellite,is_host_1
48858800.0,0,1701.0,h148,True,True
48801300.0,0,1699.0,h148,True,True
48801300.0,0,1699.0,h148,True,True
103756000.0,0,1690.0,h148,False,False
12825600000.0,0,1688.0,h148,False,False
12354900000.0,0,1680.0,h148,False,False
12340200000.0,0,1680.0,h148,False,False
48226900.0,0,1679.0,h148,True,True
3801080000000.0,0,1678.0,h148,False,False
246157000000.0,0,1678.0,h148,False,False
48054500.0,0,1673.0,h148,False,False
488872000.0,0,1673.0,h148,False,False
48054500.0,0,1673.0,h148,False,False
12296100000.0,0,1672.0,h148,False,False
47910900.0,0,1668.0,h148,False,False
47681100.0,0,1660.0,h148,False,False
47451300.0,0,1652.0,h148,False,False
6220290000000.0,0,1652.0,h148,False,False
47422600.0,0,1651.0,h148,False,False
1060770000.0,0,1648.0,h148,False,False
12068100000.0,0,1641.0,h148,False,False
47049200.0,0,1638.0,h148,False,False
6167570000000.0,0,1638.0,h148,True,False
46848100.0,0,1631.0,h148,False,False
46618300.0,0,1623.0,h148,False,False
422283000.0,0,1618.0,h148,False,False
11869500000.0,0,1614.0,h148,False,False
45775800.0,23,1614.0,h148,False,False
6030140000000.0,0,1612.0,h148,False,False
46216200.0,0,1609.0,h148,False,False
46158800.0,0,1607.0,h148,False,False
46101300.0,0,1605.0,h148,False,False
46043900.0,0,1603.0,h148,False,False
6035790000000.0,0,1603.0,h148,False,False
45986400.0,0,1601.0,h148,False,False
45900300.0,0,1598.0,h148,False,False
389534000.0,0,1597.0,h148,False,False
6930300000.0,0,1597.0,h148,False,False
11685700000.0,0,1589.0,h148,False,False
11678300000.0,0,1588.0,h148,False,False
12950600000.0,0,1586.0,h148,False,False
45469400.0,0,1583.0,h148,False,False
11641600000.0,0,1583.0,h148,False,False
723586000000.0,0,1582.0,h148,False,False
11626900000.0,0,1581.0,h148,False,False
45354500.0,0,1579.0,h148,True,True
11575400000.0,0,1574.0,h148,False,False
45182200.0,0,1573.0,h148,False,False
45153400.0,0,1572.0,h148,False,False
11604800000.0,0,1571.0,h148,True,False
45067300.0,0,1569.0,h148,False,False
45067300.0,0,1569.0,h148,True,True
11487100000.0,0,1562.0,h148,False,False
86692900.0,0,1561.0,h148,False,False
44808800.0,0,1560.0,h148,True,True
44780000.0,0,1559.0,h148,False,False
44607700.0,0,1553.0,h148,False,False
44579000.0,0,1552.0,h148,False,False
11384200000.0,0,1548.0,h148,False,False
11376800000.0,0,1547.0,h148,False,False
44377900.0,0,1545.0,h148,False,False
11362100000.0,0,1545.0,h148,False,False
44349200.0,0,1544.0,h148,False,False
1848770000000.0,0,1541.0,h148,False,False
14980300000.0,0,1540.0,h148,False,False
44176800.0,0,1538.0,h148,False,False
973803000000.0,0,1537.0,h148,False,False
11303300000.0,0,1537.0,h148,False,False
44119400.0,0,1536.0,h148,False,False
44033200.0,0,1533.0,h148,False,False
11288600000.0,0,1528.0,h148,False,False
43860900.0,0,1527.0,h148,True,True
11200300000.0,0,1523.0,h148,False,False
89134800.0,0,1522.0,h148,False,False
2260600000000.0,0,1520.0,h148,False,False
43659800.0,0,1520.0,h148,True,True
43631100.0,0,1519.0,h148,False,False
43573600.0,0,1517.0,h148,False,False
248283000.0,0,1513.0,h148,False,False
43401300.0,0,1511.0,h148,True,True
43401300.0,0,1511.0,h148,False,False
11097400000.0,0,1509.0,h148,False,False
11097400000.0,0,1509.0,h148,False,False
43315100.0,0,1508.0,h148,False,False
244520000.0,0,1506.0,h148,False,False
11075300000.0,0,1506.0,h148,False,False
43229000.0,0,1505.0,h148,True,True
43229000.0,0,1505.0,h148,True,True
43200200.0,0,1504.0,h148,False,False
148255000.0,0,1503.0,h148,False,False
43171500.0,0,1503.0,h148,False,False
90312700.0,0,1501.0,h148,False,False
43114100.0,0,1501.0,h148,False,False
43056600.0,0,1499.0,h148,False,False
43056600.0,0,1499.0,h148,True,False
43027900.0,0,1498.0,h148,True,True
14465500000.0,0,1491.0,h148,True,False
42744000.0,1,1489.0,h148,True,True
42740700.0,0,1488.0,h148,False,False
111319000000.0,0,1487.0,h148,False,False
42597000.0,0,1483.0,h148,True,True
42539600.0,0,1481.0,h148,False,False
91955900000.0,0,1479.0,h148,False,False
42453400.0,0,1478.0,h148,False,False
5557590000000.0,0,1476.0,h148,False,False
10847300000.0,0,1475.0,h148,False,False
5546300000000.0,0,1473.0,h148,False,False
42137500.0,0,1467.0,h148,True,True
11862200000.0,0,1466.0,h148,False,False
10773800000.0,0,1465.0,h148,True,False
42051300.0,0,1464.0,h148,True,True
41993800.0,0,1462.0,h148,False,False
41706600.0,0,1452.0,h148,False,False
41677900.0,0,1451.0,h148,False,False
41620400.0,0,1449.0,h148,True,False
41591700.0,0,1448.0,h148,True,True
140413000.0,0,1447.0,h148,False,False
41505500.0,0,1445.0,h148,False,False
41505500.0,0,1445.0,h148,False,False
41218300.0,0,1435.0,h148,False,False
41046000.0,0,1429.0,h148,False,False
41017200.0,0,1428.0,h148,True,True
40959800.0,0,1426.0,h148,False,False
10472300000.0,0,1424.0,h148,False,False
40701300.0,0,1417.0,h148,False,False
10398700000.0,0,1414.0,h148,False,False
10384000000.0,0,1412.0,h148,False,False
40471500.0,0,1409.0,h148,False,False
40356600.0,0,1405.0,h148,False,False
40270400.0,0,1402.0,h148,False,False
40270400.0,0,1402.0,h148,False,False
40241700.0,0,1401.0,h148,False,False
40184300.0,0,1399.0,h148,True,True
280692000000.0,0,1397.0,h148,False,False
40011900.0,0,1393.0,h148,False,False
39954500.0,0,1391.0,h148,False,False
39925800.0,0,1390.0,h148,False,False
39868300.0,0,1388.0,h148,True,True
39868300.0,0,1388.0,h148,False,False
39810900.0,0,1386.0,h148,False,False
41591900.0,0,1386.0,h148,False,False
98586600.0,0,1386.0,h148,False,False
39782100.0,0,1385.0,h148,False,False
39753400.0,0,1384.0,h148,False,False
39753400.0,0,1384.0,h148,True,True
39724700.0,0,1383.0,h148,True,True
39696000.0,0,1382.0,h148,True,True
39696000.0,0,1382.0,h148,True,True
39667200.0,0,1381.0,h148,False,False
10156000000.0,0,1381.0,h148,False,False
39638500.0,0,1380.0,h148,False,False
39609800.0,0,1379.0,h148,False,False
39609800.0,0,1379.0,h148,False,False
81895400000.0,0,1378.0,h148,False,False
10060600000.0,0,1378.0,h148,False,False
2841190000.0,0,1376.0,h148,False,False
5177300000000.0,0,1375.0,h148,False,False
39494900.0,0,1375.0,h148,True,True
39437500.0,0,1373.0,h148,False,False
300644000000.0,0,1373.0,h148,False,False
39437500.0,0,1373.0,h148,True,True
39408700.0,0,1372.0,h148,True,True
39380000.0,0,1371.0,h148,True,True
39293800.0,0,1368.0,h148,False,False
39265100.0,0,1367.0,h148,False,False
39265100.0,0,1367.0,h148,True,True
39207700.0,0,1365.0,h148,False,False
39150200.0,0,1363.0,h148,False,False
39150200.0,0,1363.0,h148,False,False
178499000000.0,0,1361.0,h148,False,False
39064000.0,0,1360.0,h148,True,True
39035300.0,0,1359.0,h148,False,False
10281100000.0,0,1356.0,h148,False,False
38891700.0,0,1354.0,h148,False,False
9950120000.0,0,1353.0,h148,False,False
38805500.0,0,1351.0,h148,False,False
9913350000.0,0,1348.0,h148,False,False
130416000.0,0,1347.0,h148,False,False
38661900.0,0,1346.0,h148,False,False
38547000.0,0,1342.0,h148,True,True
9839810000.0,0,1338.0,h148,False,False
785567000000.0,0,1337.0,h148,False,False
9825100000.0,0,1336.0,h148,False,False
2562890000.0,0,1335.0,h148,False,False
82380800000.0,0,1332.0,h148,False,False
132600000.0,0,1330.0,h148,False,False
150238000.0,0,1327.0,h148,True,False
38087400.0,0,1326.0,h148,True,False
9751560000.0,0,1326.0,h148,False,False
38030000.0,0,1324.0,h148,True,True
75887100000.0,0,1324.0,h148,False,False
38030000.0,0,1324.0,h148,False,False
3395840000000.0,0,1321.0,h148,False,False
118926000.0,0,1319.0,h148,False,False
9736850000.0,0,1317.0,h148,False,False
37828900.0,0,1317.0,h148,False,False
37800200.0,0,1316.0,h148,False,False
9678020000.0,0,1316.0,h148,False,False
3666030000.0,0,1314.0,h148,False,False
37685300.0,0,1312.0,h148,False,False
37685300.0,0,1312.0,h148,False,False
61729900.0,0,1312.0,h148,False,False
316252000.0,0,1306.0,h148,False,False
37455500.0,0,1304.0,h148,False,False
11597400000.0,0,1304.0,h148,False,False
37398100.0,0,1302.0,h148,True,True
37369400.0,0,1301.0,h148,False,False
9545640000.0,0,1298.0,h148,False,False
37254500.0,0,1297.0,h148,True,True
37197000.0,0,1295.0,h148,False,False
9501520000.0,0,1292.0,h148,False,False
403511000.0,0,1289.0,h148,False,False
77960800.0,0,1288.0,h148,False,False
120678000.0,0,1287.0,h148,True,False
9450040000.0,0,1285.0,h148,False,False
36881100.0,0,1284.0,h148,False,False
308496000.0,0,1284.0,h148,False,False
36881100.0,0,1284.0,h148,True,True
36823600.0,0,1282.0,h148,False,False
34436800.0,94,1282.0,h148,True,False
36823600.0,0,1282.0,h148,False,False
266468000.0,0,1278.0,h148,False,False
9383850000.0,0,1276.0,h148,False,False
9847160000.0,0,1276.0,h148,False,False
36593800.0,0,1274.0,h148,False,False
36507600.0,0,1271.0,h148,False,False
142258000000.0,0,1270.0,h148,False,False
36450200.0,0,1269.0,h148,False,False
9325020000.0,0,1268.0,h148,True,False
36364000.0,0,1266.0,h148,True,False
9310310000.0,0,1266.0,h148,False,False
36335300.0,0,1265.0,h148,False,False
1223250000.0,0,1265.0,h148,False,False
4755580000000.0,0,1263.0,h148,False,False
36220400.0,0,1261.0,h148,False,False
36191700.0,0,1260.0,h148,False,False
36191700.0,0,1260.0,h148,False,False
36163000.0,0,1259.0,h148,False,False
540870000.0,0,1257.0,h148,False,False
969392000.0,0,1257.0,h148,False,False
35990600.0,0,1253.0,h148,False,False
35961900.0,0,1252.0,h148,False,False
35904500.0,0,1250.0,h148,False,False
35875700.0,0,1249.0,h148,False,False
35818300.0,0,1247.0,h148,False,False
35760800.0,0,1245.0,h148,True,True
588329000000.0,0,1243.0,h148,False,False
8988620000.0,0,1241.0,h148,False,False
9222060000.0,0,1240.0,h148,False,False
35588500.0,0,1239.0,h148,True,True
35321300.0,6,1235.0,h148,True,True
138690000.0,0,1232.0,h148,False,False
35330000.0,0,1230.0,h148,False,False
35330000.0,0,1230.0,h148,False,False
35301300.0,0,1229.0,h148,False,False
9023500000.0,0,1227.0,h148,False,False
35243800.0,0,1227.0,h148,False,False
35215100.0,0,1226.0,h148,False,False
35215100.0,0,1226.0,h148,False,False
35157600.0,0,1224.0,h148,False,False
37469200000.0,0,1224.0,h148,False,False
1197400000.0,0,1220.0,h148,False,False
8942600000.0,0,1216.0,h148,False,False
76534300000.0,0,1216.0,h148,True,False
227773000.0,0,1215.0,h148,False,False
180057000.0,0,1215.0,h148,False,False
34813000.0,0,1212.0,h148,False,False
99765000.0,0,1210.0,h148,False,False
34698100.0,0,1208.0,h148,False,False
34669300.0,0,1207.0,h148,True,True
34640600.0,0,1206.0,h148,False,False
34611900.0,0,1205.0,h148,False,False
4473660000000.0,0,1203.0,h148,False,False
8839650000.0,0,1202.0,h148,False,False
8839650000.0,0,1202.0,h148,False,False
34525700.0,0,1202.0,h148,False,False
34497000.0,0,1201.0,h148,False,False
34439600.0,0,1199.0,h148,True,True
34410800.0,0,1198.0,h148,True,True
34209800.0,0,1191.0,h148,True,True
33980000.0,0,1183.0,h148,False,False
33951300.0,0,1182.0,h148,True,True
33893800.0,0,1180.0,h148,True,True
33865100.0,0,1179.0,h148,False,False
33807600.0,0,1177.0,h148,False,False
33750200.0,0,1175.0,h148,True,False
130819000.0,0,1175.0,h148,False,False
33692700.0,0,1173.0,h148,True,True
33664000.0,0,1172.0,h148,False,False
33549100.0,0,1168.0,h148,True,False
33520400.0,0,1167.0,h148,True,True
33491700.0,0,1166.0,h148,False,False
33491700.0,0,1166.0,h148,False,False
33434200.0,0,1164.0,h148,False,False
33405500.0,0,1163.0,h148,True,True
33405500.0,0,1163.0,h148,True,True
4367760000000.0,0,1160.0,h148,False,False
4360230000000.0,0,1158.0,h148,False,False
33233200.0,0,1157.0,h148,False,False
33204400.0,0,1156.0,h148,False,False
33175700.0,0,1155.0,h148,False,False
33147000.0,0,1154.0,h148,False,False
33118300.0,0,1153.0,h148,False,False
33089500.0,0,1152.0,h148,False,False
33060800.0,0,1151.0,h148,False,False
33003400.0,0,1149.0,h148,False,False
33003400.0,0,1149.0,h148,True,True
32945900.0,0,1147.0,h148,False,False
32945900.0,0,1147.0,h148,True,True
32945900.0,0,1147.0,h148,False,False
32917200.0,0,1146.0,h148,False,False
63166900.0,0,1145.0,h148,False,False
32888500.0,0,1145.0,h148,False,False
32859800.0,0,1144.0,h148,False,False
8405750000.0,0,1143.0,h148,False,False
32773600.0,0,1141.0,h148,False,False
32744900.0,0,1140.0,h148,True,True
41650300.0,0,1140.0,h148,False,False
8361630000.0,0,1137.0,h148,False,False
32630000.0,0,1136.0,h148,False,False
323535000.0,0,1135.0,h148,False,False
32572500.0,0,1134.0,h148,False,False
32572500.0,0,1134.0,h148,False,False
32543800.0,0,1133.0,h148,True,True
32515100.0,0,1132.0,h148,False,False
32515100.0,0,1132.0,h148,True,True
8324860000.0,0,1132.0,h148,False,False
84999500.0,0,1130.0,h148,False,False
32428900.0,0,1129.0,h148,False,False
61679000000.0,0,1128.0,h148,False,False
32371500.0,0,1127.0,h148,False,False
32342700.0,0,1126.0,h148,False,False
32170400.0,0,1120.0,h148,True,True
8339570000.0,0,1120.0,h148,False,False
32084200.0,0,1117.0,h148,False,False
32946000.0,0,1116.0,h148,False,False
32026800.0,0,1115.0,h148,False,False
8192480000.0,0,1114.0,h148,False,False
31998000.0,0,1114.0,h148,False,False
31969300.0,0,1113.0,h148,True,True
31969300.0,0,1113.0,h148,True,True
31883200.0,0,1110.0,h148,False,False
4179490000000.0,0,1110.0,h148,False,False
31739500.0,0,1105.0,h148,False,False
31739500.0,0,1105.0,h148,False,False
43646700000.0,0,1105.0,h148,False,False
31653400.0,0,1102.0,h148,False,False
31653400.0,0,1102.0,h148,True,False
4145600000000.0,0,1101.0,h148,False,False
31595900.0,0,1100.0,h148,False,False
4138070000000.0,0,1099.0,h148,False,False
31423600.0,0,1094.0,h148,True,True
6912620000.0,0,1093.0,h148,False,False
81954600.0,0,1086.0,h148,False,False
31136300.0,0,1084.0,h148,False,False
31136300.0,0,1084.0,h148,False,False
31107600.0,0,1083.0,h148,False,False
31107600.0,0,1083.0,h148,False,False
31078900.0,0,1082.0,h148,False,False
4070300000000.0,0,1081.0,h148,True,False
31021400.0,0,1080.0,h148,False,False
30906600.0,0,1076.0,h148,False,False
7890970000.0,0,1073.0,h148,False,False
204216000000.0,0,1071.0,h148,False,False
30705500.0,0,1069.0,h148,True,True
30705500.0,0,1069.0,h148,False,False
30590600.0,0,1065.0,h148,True,True
7832130000.0,0,1065.0,h148,False,False
7824780000.0,0,1064.0,h148,True,False
30533100.0,0,1063.0,h148,True,False
3998760000000.0,0,1062.0,h148,False,False
30475700.0,0,1061.0,h148,False,False
30447000.0,0,1060.0,h148,False,False
517802000.0,0,1060.0,h148,True,False
7780650000.0,0,1058.0,h148,False,False
30303400.0,0,1055.0,h148,False,False
129491000000.0,0,1053.0,h148,False,False
30245900.0,0,1053.0,h148,False,False
100570000.0,0,1052.0,h148,False,False
30188500.0,0,1051.0,h148,False,False
55339700000.0,0,1050.0,h148,False,False
7721820000.0,0,1050.0,h148,False,False
232714000.0,0,1049.0,h148,False,False
30102300.0,0,1048.0,h148,True,False
7692400000.0,0,1046.0,h148,True,False
29987400.0,0,1044.0,h148,False,False
7670340000.0,0,1043.0,h148,False,False
29958700.0,0,1043.0,h148,False,False
29930000.0,0,1042.0,h148,True,True
7655630000.0,0,1041.0,h148,False,False
114470000.0,0,1041.0,h148,False,False
29872500.0,0,1040.0,h148,False,False
3915920000000.0,0,1040.0,h148,False,False
29815100.0,0,1038.0,h148,False,False
29815100.0,0,1038.0,h148,False,False
29815100.0,0,1038.0,h148,False,False
3900860000000.0,0,1036.0,h148,False,False
7611510000.0,0,1035.0,h148,False,False
29700200.0,0,1034.0,h148,True,True
7604160000.0,0,1034.0,h148,False,False
29671400.0,0,1033.0,h148,False,False
179146000000.0,0,1029.0,h148,False,False
29527800.0,0,1028.0,h148,False,False
29527800.0,0,1028.0,h148,True,True
29499100.0,0,1027.0,h148,True,True
36366100000.0,0,1025.0,h148,False,False
29441700.0,0,1025.0,h148,True,True
29412900.0,0,1024.0,h148,False,False
29358800.0,1,1023.0,h148,True,True
96979100.0,0,1020.0,h148,False,False
29183100.0,0,1016.0,h148,True,False
29183100.0,0,1016.0,h148,True,False
7391070000.0,0,1015.0,h148,False,False
2174460000000.0,0,1015.0,h148,False,False
153801000.0,0,1014.0,h148,False,False
29125700.0,0,1014.0,h148,False,False
29097000.0,0,1013.0,h148,False,False
7449720000.0,0,1013.0,h148,False,False
29010800.0,0,1010.0,h148,False,False
28474200.0,20,1009.0,h148,True,True
7420300000.0,0,1009.0,h148,False,False
889502000.0,0,1009.0,h148,False,False
28982100.0,0,1009.0,h148,True,True
28953400.0,0,1008.0,h148,False,False
7405590000.0,0,1007.0,h148,False,False
7383530000.0,0,1004.0,h148,False,False
28809700.0,0,1003.0,h148,True,False
28809700.0,0,1003.0,h148,True,True
28694800.0,0,999.0,h148,False,False
650457000000.0,0,997.0,h148,False,False
7324700000.0,0,996.0,h148,False,False
7317350000.0,0,995.0,h148,False,False
28579900.0,0,995.0,h148,False,False
28493800.0,0,992.0,h148,False,False
30041600000.0,0,991.0,h148,False,False
28407600.0,0,989.0,h148,False,False
28407600.0,0,989.0,h148,False,False
28350200.0,0,987.0,h148,True,True
1742930000.0,0,986.0,h148,False,False
550735000000.0,0,982.0,h148,False,False
28149100.0,0,980.0,h148,False,False
553500000000.0,0,980.0,h148,False,False
260630000000.0,0,979.0,h148,False,False
28062900.0,0,977.0,h148,False,False
28062900.0,0,977.0,h148,False,False
28034200.0,0,976.0,h148,False,False
9288250000.0,0,976.0,h148,False,False
28034200.0,0,976.0,h148,False,False
28034200.0,0,976.0,h148,True,True
28005500.0,0,975.0,h148,False,False
28005500.0,0,975.0,h148,True,True
31538900.0,0,974.0,h148,False,False
7155550000.0,0,973.0,h148,False,False
30166600000.0,0,973.0,h148,False,False
7155550000.0,0,973.0,h148,False,False
7096850000.0,0,972.0,h148,False,False
1405550000.0,0,970.0,h148,False,False
7133490000.0,0,970.0,h148,False,False
27833100.0,0,969.0,h148,True,True
27775700.0,0,967.0,h148,False,False
27775700.0,0,967.0,h148,False,False
27747000.0,0,966.0,h148,True,True
27689500.0,0,964.0,h148,False,False
27632100.0,0,962.0,h148,True,True
27632100.0,0,962.0,h148,False,False
27632100.0,0,962.0,h148,True,True
468781000000.0,0,961.0,h148,False,False
3618460000000.0,0,961.0,h148,False,False
113095000.0,0,961.0,h148,False,False
7067310000.0,0,961.0,h148,False,False
27574600.0,0,960.0,h148,False,False
7052600000.0,0,959.0,h148,False,False
27545900.0,0,959.0,h148,False,False
27545900.0,0,959.0,h148,True,True
27488400.0,0,957.0,h148,False,False
74835500000.0,0,957.0,h148,False,False
36365100.0,0,956.0,h148,False,False
27402300.0,0,954.0,h148,True,True
27402300.0,0,954.0,h148,False,False
27402300.0,0,954.0,h148,False,False
27373600.0,0,953.0,h148,False,False
27316100.0,0,951.0,h148,False,False
6986410000.0,0,950.0,h148,False,False
11053200000.0,0,950.0,h148,False,False
27287400.0,0,950.0,h148,False,False
27258700.0,0,949.0,h148,True,True
27258700.0,0,949.0,h148,True,True
27229900.0,0,948.0,h148,False,False
27201200.0,0,947.0,h148,True,True
608879000.0,0,947.0,h148,True,False
27201200.0,0,947.0,h148,True,True
27201200.0,0,947.0,h148,True,True
27172500.0,0,946.0,h148,True,True
27143800.0,0,945.0,h148,False,False
28034300.0,0,945.0,h148,False,False
27143800.0,0,945.0,h148,True,True
